time_stamp(s),latency_send(ms),latency_receive(ms),jitter_send(ms),jitter_receive(ms),packet_loss_avg_send(%),packet_loss_max_send(%),packet_loss_avg_receive(%),packet_loss_max_receive(%),resolution_send,resolution_receive,FPS_send(fps),FPS_receive(fps)
595.0416666666666,52,42,4,2,0.1,1.4,0.0,0.0,640x360,320x180,27,11
595.3333333333334,52,42,4,2,0.1,1.4,0.0,0.0,640x360,320x180,26,11
595.625,52,42,4,2,0.1,1.4,0.0,0.0,640x360,320x180,26,11
595.9166666666666,52,42,4,2,0.1,1.4,0.0,0.0,640x360,320x180,26,11
596.2083333333334,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
596.5,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
596.7916666666666,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
597.0833333333334,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
597.375,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
597.6666666666666,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
597.9583333333334,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,11
598.25,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,12
598.5416666666666,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,12
598.8333333333334,52,43,4,3,0.1,1.4,0.0,0.0,640x360,320x180,27,12
599.125,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
599.4166666666666,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
599.7083333333334,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
600.0,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
600.2916666666666,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
600.5833333333334,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
600.875,49,43,5,3,0.7,4.2,0.0,0.0,640x360,320x180,26,11
601.1666666666666,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,26,11
601.4583333333334,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,26,11
601.75,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,26,11
602.0416666666666,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,26,11
602.3333333333334,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,22,10
602.625,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,22,10
602.9166666666666,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,22,10
603.2083333333334,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,21,12
603.5,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,21,12
603.7916666666666,49,42,5,8,0.7,4.2,2.7,3.9,640x360,320x180,21,12
604.0833333333334,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,20,11
604.375,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,20,11
604.6666666666666,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,20,11
604.9583333333334,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,20,11
605.25,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,27,11
605.5416666666666,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,27,11
605.8333333333334,68,42,6,8,0.0,1.6,2.7,3.9,640x360,320x180,27,11
606.125,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,27,11
606.4166666666666,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,27,11
606.7083333333334,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,27,11
607.0,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,26,11
607.2916666666666,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,26,11
607.5833333333334,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,26,11
607.875,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,26,11
608.1666666666666,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,25,12
608.4583333333334,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,25,12
608.75,68,49,6,3,0.0,1.6,0.0,3.8,640x360,320x180,25,12
609.0416666666666,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
609.3333333333334,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
609.625,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
609.9166666666666,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
610.2083333333334,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
610.5,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
610.7916666666666,60,49,6,3,0.0,0.0,0.0,3.8,640x360,320x180,26,12
611.0833333333334,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
611.375,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
611.6666666666666,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
611.9583333333334,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
612.25,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
612.5416666666666,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
612.8333333333334,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
613.125,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
613.4166666666666,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
613.7083333333334,60,51,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
614.0,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
614.2916666666666,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
614.5833333333334,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
614.875,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
615.1666666666666,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
615.4583333333334,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
615.75,68,51,9,4,0.0,0.0,0.0,0.0,640x360,320x180,27,11
616.0416666666666,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,27,12
616.3333333333334,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,27,12
616.625,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,27,12
616.9166666666666,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
617.2083333333334,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
617.5,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
617.7916666666666,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
618.0833333333334,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
618.375,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
618.6666666666666,68,65,9,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
618.9583333333334,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
619.25,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
619.5416666666666,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,11
619.8333333333334,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,25,11
620.125,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,25,11
620.4166666666666,254,65,19,3,0.0,0.0,0.0,0.0,640x360,320x180,25,11
620.7083333333334,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
621.0,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
621.2916666666666,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
621.5833333333334,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
621.875,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,27,11
622.1666666666666,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,27,11
622.4583333333334,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,27,11
622.75,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
623.0416666666666,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
623.3333333333334,254,235,19,3,0.0,0.0,0.0,0.0,640x360,320x180,26,12
623.625,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,26,12
623.9166666666666,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,26,12
624.2083333333334,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,26,12
624.5,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,26,12
624.7916666666666,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,27,11
625.0833333333334,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,27,11
625.375,95,235,11,3,0.3,3.0,0.0,0.0,640x360,320x180,27,11
625.6666666666666,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,12
625.9583333333334,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,12
626.25,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,12
626.5416666666666,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,12
626.8333333333334,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,27,11
627.125,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,27,11
627.4166666666666,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,27,11
627.7083333333334,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,11
628.0,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,11
628.2916666666666,95,92,11,5,0.3,3.0,0.0,0.0,640x360,320x180,26,11
628.5833333333334,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,26,11
628.875,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,26,11
629.1666666666666,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,26,11
629.4583333333334,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,26,11
629.75,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,21,11
630.0416666666666,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,21,11
630.3333333333334,62,92,6,5,0.5,4.5,0.0,0.0,640x360,320x180,21,11
630.625,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,23,12
630.9166666666666,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,23,12
631.2083333333334,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,23,12
631.5,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,23,12
631.7916666666666,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
632.0833333333334,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
632.375,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
632.6666666666666,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
632.9583333333334,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
633.25,62,54,6,4,0.5,4.5,0.0,0.0,640x360,320x180,27,12
633.5416666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
633.8333333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
634.125,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
634.4166666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
634.7083333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
635.0,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
635.2916666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
635.5833333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
635.875,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
636.1666666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,27,12
636.4583333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
636.75,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
637.0416666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
637.3333333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
637.625,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
637.9166666666666,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
638.2083333333334,57,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,12
638.5,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,25,11
638.7916666666666,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,25,11
639.0833333333334,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,25,11
639.375,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,25,11
639.6666666666666,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
639.9583333333334,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
640.25,63,54,6,4,0.0,0.0,0.0,0.0,640x360,320x180,26,11
640.5416666666666,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
640.8333333333334,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
641.125,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
641.4166666666666,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
641.7083333333334,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
642.0,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
642.2916666666666,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,26,12
642.5833333333334,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,21,11
642.875,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,21,11
643.1666666666666,63,53,6,5,0.0,0.0,0.0,0.0,640x360,320x180,21,11
643.4583333333334,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,23,12
643.75,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,23,12
644.0416666666666,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,23,12
644.3333333333334,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,23,12
644.625,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,16,12
644.9166666666666,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,16,12
645.2083333333334,70,53,7,5,0.1,1.5,0.0,0.0,640x360,320x180,16,12
645.5,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
645.7916666666666,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
646.0833333333334,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
646.375,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
646.6666666666666,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
646.9583333333334,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
647.25,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,19,11
647.5416666666666,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,16,12
647.8333333333334,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,16,12
648.125,70,53,7,4,0.1,1.5,0.0,0.0,640x360,320x180,16,12
648.4166666666666,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,18,12
648.7083333333334,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,18,12
649.0,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,18,12
649.2916666666666,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,11
649.5833333333334,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,11
649.875,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,11
650.1666666666666,83,53,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,11
650.4583333333334,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
650.75,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
651.0416666666666,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
651.3333333333334,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
651.625,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
651.9166666666666,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,17,12
652.2083333333334,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,15,12
652.5,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,15,12
652.7916666666666,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,15,12
653.0833333333334,83,71,10,4,0.0,0.0,0.0,0.0,640x360,320x180,15,12
653.375,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,14,11
653.6666666666666,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,14,11
653.9583333333334,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,14,11
654.25,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,18,11
654.5416666666666,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,18,11
654.8333333333334,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,18,11
655.125,67,71,6,4,0.5,4.4,0.0,0.0,640x360,320x180,18,11
655.4166666666666,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,18,11
655.7083333333334,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,18,11
656.0,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,18,11
656.2916666666666,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,17,12
656.5833333333334,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,17,12
656.875,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,17,12
657.1666666666666,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,19,11
657.4583333333334,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,19,11
657.75,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,19,11
658.0416666666666,67,61,6,5,0.5,4.4,0.0,0.0,640x360,320x180,19,11
658.3333333333334,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,19,11
658.625,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,19,11
658.9166666666666,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,19,11
659.2083333333334,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,18,11
659.5,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,18,11
659.7916666666666,81,61,7,5,1.7,4.7,0.0,0.0,640x360,320x180,18,11
660.0833333333334,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,11
660.375,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,11
660.6666666666666,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,11
660.9583333333334,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,11
661.25,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
661.5416666666666,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
661.8333333333334,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
662.125,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
662.4166666666666,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
662.7083333333334,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
663.0,81,75,7,13,1.7,4.7,0.0,0.0,640x360,320x180,18,12
663.2916666666666,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,21,11
663.5833333333334,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,21,11
663.875,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,21,11
664.1666666666666,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
664.4583333333334,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
664.75,83,75,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
665.0416666666666,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
665.3333333333334,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
665.625,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
665.9166666666666,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,26,11
666.2083333333334,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,27,11
666.5,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,27,11
666.7916666666666,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,27,11
667.0833333333334,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,20,11
667.375,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,20,11
667.6666666666666,83,81,7,13,1.3,6.7,0.0,0.0,640x360,320x180,20,11
667.9583333333334,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
668.25,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
668.5416666666666,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
668.8333333333334,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
669.125,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
669.4166666666666,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
669.7083333333334,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,27,11
670.0,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,26,12
670.2916666666666,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,26,12
670.5833333333334,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,26,12
670.875,120,81,11,13,0.5,3.4,0.0,0.0,640x360,320x180,26,12
671.1666666666666,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,26,11
671.4583333333334,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,26,11
671.75,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,26,11
672.0416666666666,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,27,11
672.3333333333334,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,27,11
672.625,120,81,11,13,0.5,3.4,1.6,1.9,640x360,320x180,27,11
672.9166666666666,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
673.2083333333334,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
673.5,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
673.7916666666666,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
674.0833333333334,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
674.375,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
674.6666666666666,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,21,12
674.9583333333334,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,27,11
675.25,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,27,11
675.5416666666666,608,81,21,13,12.1,56.1,1.6,1.9,640x360,320x180,27,11
675.8333333333334,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,26,12
676.125,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,26,12
676.4166666666666,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,26,12
676.7083333333334,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,26,12
677.0,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,21,12
677.2916666666666,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,21,12
677.5833333333334,608,155,21,10,12.1,56.1,1.6,1.9,640x360,320x180,21,12
677.875,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,21,12
678.1666666666666,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,21,12
678.4583333333334,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,21,12
678.75,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,21,12
679.0416666666666,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,24,11
679.3333333333334,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,24,11
679.625,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,24,11
679.9166666666666,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,26,12
680.2083333333334,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,26,12
680.5,1607,155,23,10,63.0,82.6,1.6,1.9,640x360,320x180,26,12
680.7916666666666,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,27,12
681.0833333333334,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,27,12
681.375,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,27,12
681.6666666666666,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,27,12
681.9583333333334,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,21,11
682.25,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,21,11
682.5416666666666,1607,1420,23,7,63.0,82.6,0.0,0.0,640x360,320x180,21,11
682.8333333333334,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,21,11
683.125,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,21,11
683.4166666666666,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,21,11
683.7083333333334,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,7,12
684.0,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,7,12
684.2916666666666,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,7,12
684.5833333333334,1563,1420,18,7,37.0,69.2,0.0,0.0,640x360,320x180,7,12
684.875,1563,1420,18,7,37.0,69.2,0.0,0.0,320x180,320x180,5,11
685.1666666666666,1563,1420,18,7,37.0,69.2,0.0,0.0,320x180,320x180,5,11
685.4583333333334,1563,1420,18,7,37.0,69.2,0.0,0.0,320x180,320x180,5,11
685.75,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
686.0416666666666,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
686.3333333333334,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
686.625,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
686.9166666666666,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
687.2083333333334,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
687.5,1563,1572,18,5,37.0,69.2,0.0,0.0,256x144,320x180,4,11
687.7916666666666,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,6,12
688.0833333333334,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,6,12
688.375,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,6,12
688.6666666666666,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,9,12
688.9583333333334,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,9,12
