time_since_start,latitude,longitude,pci,nr_pci,network,sw_power,handoffType,run_number,carrier,location,hw_avg_power,hw_avg_power_rolled
155.169,44.9852122,-93.2376502,401,401,nsa,2199.666,0,3,VZW,MPA,2156.86778604,2159.4738326976003
156.17000000000002,44.9852122,-93.2376502,401,401,nsa,2207.238,0,3,VZW,MPA,2185.9540514600003,2181.2596604486
157.17100000000002,44.9852097,-93.2376688,401,401,nsa,1995.222,0,3,VZW,MPA,2227.609712362472,2234.181883221844
158.17300000000003,44.985216,-93.2376929,401,401,nsa,1794.564,0,3,VZW,MPA,2009.19858772,2007.2626401544
159.174,44.9852259,-93.2377131,401,401,nsa,1809.708,0,3,VZW,MPA,2276.07543778,2274.9571852088
160.175,44.9852348,-93.2377303,401,401,nsa,1896.786,0,3,VZW,MPA,2146.09094048,2146.0899936608
161.17600000000002,44.9852463,-93.2377472,401,401,nsa,2294.316,0,3,VZW,MPA,2015.7390705200005,2019.0855458502
162.17700000000002,44.9852463,-93.2377472,401,401,nsa,1832.424,0,3,VZW,MPA,2105.26363888,2098.6880377926
163.17900000000003,44.9852557,-93.2377619,401,401,nsa,2078.514,0,3,VZW,MPA,2101.56995846,2109.2545001296
164.18,44.9852664,-93.237779,401,401,nsa,1877.856,0,3,VZW,MPA,2089.4002721544307,2085.1134320332067
165.18200000000002,44.9852664,-93.237779,401,401,nsa,2127.732,0,3,VZW,MPA,2074.65975048,2076.3376160564003
166.184,44.9852811,-93.2378047,401,401,nsa,1625.589,0,3,VZW,MPA,2062.33776076,2062.55383503
167.184,44.9852898,-93.2378187,401,401,nsa,2318.463,0,3,VZW,MPA,2002.82871696,1999.252205765
168.185,44.9853006,-93.2378397,401,401,nsa,1735.992,0,3,VZW,MPA,2079.3299041200003,2083.7927068478
169.186,44.9853079,-93.2378575,401,401,nsa,2809.566,0,3,VZW,MPA,2094.50933698,2094.404586182
170.18800000000002,44.985315,-93.237874,401,401,nsa,2120.499,0,3,VZW,MPA,2046.93935132,2042.218736973
171.18900000000002,44.985315,-93.237874,401,401,nsa,1819.746,0,3,VZW,MPA,2045.7746646,2051.5426132622
172.191,44.985321,-93.2378909,401,401,nsa,1492.344,0,3,VZW,MPA,2210.6870773154637,2210.315616224045
173.193,44.9853276,-93.2379054,401,401,nsa,2257.551,0,3,VZW,MPA,2022.3207607,2020.5950584714
174.19400000000002,44.9853357,-93.2379224,401,401,nsa,1705.536,0,3,VZW,MPA,2135.13048396,2128.3173287624
175.19500000000002,44.9853425,-93.2379377,401,401,nsa,1808.325,0,3,VZW,MPA,2126.48177834,2134.1778845174
176.19500000000002,44.9853511,-93.2379555,401,401,nsa,1629.396,0,3,VZW,MPA,2130.94812554,2129.1550664626
177.197,44.9853511,-93.2379555,401,401,nsa,1834.974,0,3,VZW,MPA,2176.86401848,2177.458202344
178.199,44.9853574,-93.2379766,401,401,nsa,2272.779,0,3,VZW,MPA,2091.47313204,2091.6304883276
179.20100000000002,44.9853616,-93.2379937,401,401,nsa,2109.078,0,3,VZW,MPA,1991.8410605721144,1994.75806680136
180.203,44.985366,-93.238011,401,401,nsa,1987.254,0,3,VZW,MPA,2102.0097656800003,2100.4882785054
181.204,44.9853708,-93.2380279,401,401,nsa,2063.394,0,3,VZW,MPA,2072.74406478,2072.1746817438
182.206,44.9853708,-93.2380279,401,401,nsa,1705.536,0,3,VZW,MPA,2154.93833946,2156.6523561054
183.208,44.9853758,-93.2380431,401,401,nsa,1473.309,0,3,VZW,MPA,2081.76776182,2079.6809488138
184.209,44.9853805,-93.2380623,401,401,nsa,2139.534,0,3,VZW,MPA,2091.15625992,2091.0689145424003
185.21,44.9853854,-93.2380816,401,401,nsa,2093.85,0,3,VZW,MPA,2095.0776607000003,2098.503996791
186.211,44.9853917,-93.238099,401,401,nsa,1850.202,0,3,VZW,MPA,2027.40800792,2018.5682529546
187.212,44.9853996,-93.2381169,401,401,nsa,1850.202,0,3,VZW,MPA,2133.07278839768,2140.301665530106
188.212,44.9853996,-93.2381169,401,401,nsa,1751.22,0,3,VZW,MPA,1930.50024978,1929.6881960452
189.213,44.9854053,-93.2381321,401,401,nsa,1861.623,0,3,VZW,MPA,2086.48752746,2085.9405818118
190.214,44.9854109,-93.2381499,401,401,nsa,2036.745,0,3,VZW,MPA,2084.98631842,2083.276234582
191.216,44.9854172,-93.2381665,401,401,nsa,1499.958,0,3,VZW,MPA,2019.86741544,2023.3356384152
192.218,44.9854244,-93.2381818,401,401,nsa,1937.763,0,3,VZW,MPA,2088.94379194,2086.0944161444
193.219,44.9854244,-93.2381818,401,401,nsa,1640.817,0,3,VZW,MPA,2022.21534954,2023.0489829234
194.22,44.985431,-93.2381936,401,401,nsa,1606.554,0,3,VZW,MPA,1950.745901080216,1951.3765792216443
195.22,44.9854409,-93.2382126,401,401,nsa,2470.743,0,3,VZW,MPA,2148.43663496,2149.513574744
196.221,44.9854409,-93.2382126,401,401,nsa,1985.01,0,3,VZW,MPA,2044.98881786,2044.820804344
197.223,44.985446,-93.2382263,401,401,nsa,2514.6,0,3,VZW,MPA,2151.39131428,2148.628114415
198.224,44.9854514,-93.2382455,401,401,nsa,2141.22,0,3,VZW,MPA,2056.58271052,2052.816634423
199.225,44.9854581,-93.2382617,401,401,nsa,1569.72,0,3,VZW,MPA,2013.56670954,2019.4043768226
200.227,44.9854581,-93.2382617,401,401,nsa,1916.43,0,3,VZW,MPA,2013.62557104,2008.0397706
201.229,44.9854658,-93.2382761,401,401,nsa,1356.36,0,3,VZW,MPA,2209.0185949,2211.0242737916
202.23,44.9854735,-93.2382885,401,401,nsa,1931.67,0,3,VZW,MPA,1932.5395704940984,1936.76994324945
203.23,44.9854846,-93.2383081,401,401,nsa,1520.19,0,3,VZW,MPA,2058.35574272,2054.319119745
204.231,44.9854846,-93.2383081,401,401,nsa,2270.76,0,3,VZW,MPA,2070.89791342,2067.326035944
205.232,44.985492,-93.2383231,401,401,nsa,2057.4,0,3,VZW,MPA,2116.0644124200003,2120.9235776428
206.233,44.9854986,-93.2383376,401,401,nsa,1744.98,0,3,VZW,MPA,2052.8399582,2048.3497826662
207.234,44.9855042,-93.2383529,401,401,nsa,1844.04,0,3,VZW,MPA,3023.91831972,3026.3686528626
208.234,44.9855098,-93.2383682,401,401,lte,3836.67,1,3,VZW,MPA,2216.08019644,2203.7543444348
209.235,44.9855098,-93.2383682,401,401,lte,1676.4,0,3,VZW,MPA,3034.715117963593,3040.563892334867
210.236,44.9855158,-93.2383901,401,401,mmwave,3345.18,2,3,VZW,MPA,2863.42818128,2864.5551984776
211.237,44.9855216,-93.2384058,401,401,mmwave,1958.34,0,3,VZW,MPA,2665.95743028,2667.289163235
212.238,44.985528,-93.2384201,401,401,mmwave,2385.06,0,3,VZW,MPA,2714.64029034,2706.5634827552
213.239,44.9855344,-93.238434,401,401,mmwave,2621.28,0,3,VZW,MPA,2860.16889442,2866.1194921736
214.239,44.9855344,-93.238434,401,401,mmwave,2636.52,0,3,VZW,MPA,2786.1085957,2787.5184169246
215.24,44.9855407,-93.238448,401,401,mmwave,2202.18,0,3,VZW,MPA,2592.96265404,2593.293509476
216.242,44.9855466,-93.2384626,401,401,mmwave,2880.36,0,3,VZW,MPA,2423.50168156,2423.6261340132
217.244,44.9855541,-93.2384815,401,401,mmwave,3318.51,0,3,VZW,MPA,2780.6579058411685,2772.9495450486097
218.244,44.9855612,-93.2384985,401,401,mmwave,3017.52,0,3,VZW,MPA,2910.27219404,2914.3145731926
219.245,44.9855659,-93.2385143,401,401,mmwave,3048.0,0,3,VZW,MPA,2682.96574648,2690.5616209282
220.246,44.9855659,-93.2385143,401,401,mmwave,2419.35,0,3,VZW,MPA,2216.46097926,2218.0469236186
221.248,44.9855712,-93.23853,401,401,mmwave,1821.18,0,3,VZW,MPA,2296.98600968,2289.9898208116
222.249,44.9855763,-93.2385511,401,401,mmwave,3124.2,0,3,VZW,MPA,2765.5179516,2770.6978515426
223.251,44.9855763,-93.2385511,401,401,mmwave,2529.84,0,3,VZW,MPA,2354.09602648,2344.2452589432
224.251,44.9855823,-93.2385746,401,401,mmwave,2769.87,0,3,VZW,MPA,2562.167272934587,2565.8114631876374
225.25200000000004,44.9855919,-93.2386031,401,401,mmwave,3360.42,0,3,VZW,MPA,2770.5723209,2772.476245381
226.25200000000004,44.9855919,-93.2386031,401,401,mmwave,2569.446,0,3,VZW,MPA,2129.68411448,2131.679111773
227.25200000000004,44.9855994,-93.23862,401,401,mmwave,1207.602,0,3,VZW,MPA,2247.17394158,2248.8196805818
228.254,44.985606,-93.2386366,401,401,mmwave,2761.308,0,3,VZW,MPA,2403.89607436,2395.7642255412
229.255,44.9856122,-93.2386515,401,401,mmwave,2595.78,0,3,VZW,MPA,2618.9724507,2618.2680720206
230.256,44.9856182,-93.2386669,401,401,mmwave,1753.092,0,3,VZW,MPA,2587.3434839,2592.7141214712
231.257,44.9856245,-93.2386811,401,401,mmwave,1628.946,0,3,VZW,MPA,2215.7653593,2219.7276115284
232.25800000000004,44.9856245,-93.2386811,401,401,mmwave,2987.028,0,3,VZW,MPA,2375.2183213442686,2367.969156634727
233.26,44.985629,-93.2386969,401,401,mmwave,1990.098,0,3,VZW,MPA,2768.14413812,2766.1196198316
234.262,44.985634,-93.2387118,401,401,mmwave,3502.422,0,3,VZW,MPA,2842.46933406,2843.9738381700004
235.263,44.9856412,-93.2387306,401,401,mmwave,2576.97,0,3,VZW,MPA,2621.6458194,2623.9747875646
236.26400000000004,44.9856483,-93.2387469,401,401,mmwave,2787.642,0,3,VZW,MPA,2684.21277382,2673.1708022136
237.266,44.9856571,-93.2387597,401,401,mmwave,3814.668,0,3,VZW,MPA,2625.98731578,2646.9673755254003
238.267,44.9856571,-93.2387597,401,401,mmwave,2452.824,0,3,VZW,MPA,2197.2461372,2190.9250578652
239.268,44.9856634,-93.2387751,401,401,mmwave,1139.886,0,3,VZW,MPA,1937.8423840968196,1944.448697388878
240.2690000000001,44.9856734,-93.2387886,401,401,mmwave,1452.132,0,3,VZW,MPA,2584.97122006,2578.0835718576
241.27,44.985683,-93.2388014,401,401,mmwave,2832.786,0,3,VZW,MPA,2669.45686632,2662.9770872828
242.27100000000004,44.9856919,-93.2388149,401,401,mmwave,1655.28,0,3,VZW,MPA,2475.0429896200003,2485.070348104
243.272,44.9857003,-93.2388298,401,401,mmwave,2027.718,0,3,VZW,MPA,2450.38896468,2442.9288997622
244.272,44.9857089,-93.2388436,401,401,mmwave,2403.918,0,3,VZW,MPA,2654.1897943,2657.1301195678
245.27300000000005,44.9857089,-93.2388436,401,401,mmwave,2494.206,0,3,VZW,MPA,2617.71700108,2622.2141472314
246.27400000000003,44.9857192,-93.2388535,401,401,mmwave,1839.618,0,3,VZW,MPA,2502.67130412,2500.0280088018
247.27600000000004,44.9857377,-93.2388499,401,401,mmwave,2219.58,0,3,VZW,MPA,2732.1168122224444,2727.039913158832
248.277,44.9857515,-93.238834,401,401,mmwave,2181.96,0,3,VZW,MPA,2469.33065586,2472.984507648
249.279,44.9857515,-93.238834,401,401,mmwave,1801.998,0,3,VZW,MPA,2571.2912062600003,2567.8460889924
250.28,44.9857638,-93.2388182,401,401,mmwave,3366.99,0,3,VZW,MPA,2236.0194342,2241.5866910596
251.28100000000003,44.9857744,-93.2388016,401,401,mmwave,1493.514,0,3,VZW,MPA,1960.53482786,1963.6429441522
252.28100000000003,44.9857847,-93.2387918,401,401,mmwave,1753.092,0,3,VZW,MPA,1775.80323092,1783.3987815561998
253.28300000000004,44.985795,-93.2387724,401,401,mmwave,1339.272,0,3,VZW,MPA,2729.00187064,2714.5849784886
254.284,44.9858048,-93.2387593,401,401,mmwave,2479.158,0,3,VZW,MPA,2530.4488120824167,2528.9331204654927
255.28500000000005,44.9858048,-93.2387593,401,401,mmwave,2509.254,0,3,VZW,MPA,2717.39410838,2715.0936543986
256.285,44.985815,-93.2387444,401,401,mmwave,2504.7,0,3,VZW,MPA,2288.50017394,2307.9479802936
257.287,44.9858312,-93.2387247,401,401,mmwave,2781.735,0,3,VZW,MPA,2256.10982518,2247.1039630902
258.288,44.9858409,-93.2387139,401,401,mmwave,2656.5,0,3,VZW,MPA,2697.85647128,2693.1816029576
259.289,44.9858409,-93.2387139,401,401,mmwave,2485.725,0,3,VZW,MPA,2979.14582044,2975.9587437138
260.289,44.9858519,-93.2387014,401,401,mmwave,3609.045,0,3,VZW,MPA,2305.02765236,2316.4534857574
261.29,44.9858519,-93.2387014,401,401,mmwave,1275.12,0,3,VZW,MPA,2274.24695104,2271.8812978992
262.29,44.9858685,-93.238681,401,401,mmwave,1100.55,0,3,VZW,MPA,1840.7590514702936,1846.7366621670333
263.292,44.9858844,-93.238661,401,401,mmwave,1449.69,0,3,VZW,MPA,1902.132956,1895.6463400842
264.292,44.9858952,-93.2386481,401,401,mmwave,1825.395,0,3,VZW,MPA,1881.98021242,1880.7636484898
265.294,44.9858952,-93.2386481,401,401,mmwave,1741.905,0,3,VZW,MPA,1814.90142156,1818.3301293268
266.295,44.9859095,-93.2386329,401,401,mmwave,1555.95,0,3,VZW,MPA,2096.98767776,2090.8698763434
267.296,44.9859208,-93.2386223,401,401,mmwave,3240.93,0,3,VZW,MPA,2030.33139824,2033.9112001896
268.297,44.9859318,-93.2386113,401,401,mmwave,1943.04,0,3,VZW,MPA,2454.09293898,2445.1294729124
269.299,44.9859422,-93.2386019,401,401,mmwave,3047.385,0,3,VZW,MPA,2679.559195839168,2684.781952486097
270.3,44.9859534,-93.2385927,401,401,mmwave,2796.915,0,3,VZW,MPA,2711.06858496,2712.3824809718003
271.301,44.9859534,-93.2385927,401,401,mmwave,2182.125,0,3,VZW,MPA,2823.19110762,2820.5604401296
272.302,44.9859661,-93.2385866,401,401,mmwave,2163.15,0,3,VZW,MPA,2735.8139749,2740.1515162862
273.303,44.9859843,-93.2385759,401,401,mmwave,2853.84,0,3,VZW,MPA,2747.80092144,2742.688869436
274.304,44.9859953,-93.2385678,401,401,mmwave,2493.315,0,3,VZW,MPA,2673.87005764,2675.1576671798
275.305,44.9859953,-93.2385678,401,401,mmwave,2330.13,0,3,VZW,MPA,2789.12735862,2789.3635874162
276.306,44.9860057,-93.2385616,401,401,mmwave,2743.785,0,3,VZW,MPA,2777.23725638,2770.9943970886
277.308,44.9860246,-93.2385521,401,401,mmwave,3590.07,0,3,VZW,MPA,2752.117679455891,2760.2855663560717
278.308,44.9860374,-93.238546,401,401,mmwave,3089.13,0,3,VZW,MPA,2428.57793426,2428.8986052092
279.309,44.9860374,-93.238546,401,401,mmwave,2812.095,0,3,VZW,MPA,2878.53976524,2873.3610610184
280.31,44.9860523,-93.2385417,401,401,mmwave,2394.645,0,3,VZW,MPA,2726.64866916,2732.7946986082
281.311,44.9860684,-93.2385356,401,401,mmwave,2975.28,0,3,VZW,MPA,2664.54444304,2660.9845644132
282.313,44.9860824,-93.2385277,401,401,mmwave,2201.1,0,3,VZW,MPA,2513.36438618,2513.8237733846
283.314,44.9860951,-93.2385229,401,401,mmwave,2755.17,0,3,VZW,MPA,2825.8323396200003,2825.4126753442
284.316,44.9861082,-93.2385153,401,401,mmwave,3863.31,0,3,VZW,MPA,2739.6557383676736,2737.710973413683
285.316,44.9861211,-93.2385098,401,401,mmwave,3256.11,0,3,VZW,MPA,2647.65315878,2654.0456529256003
286.317,44.9861211,-93.2385098,401,401,mmwave,2142.072,0,3,VZW,MPA,2547.3950649,2545.1988376054
287.318,44.9861337,-93.2385045,401,401,mmwave,3779.01,0,3,VZW,MPA,2758.0500677,2755.7609007934
288.319,44.986147,-93.238498,401,401,mmwave,2415.528,0,3,VZW,MPA,2640.9825925,2639.678640062
289.321,44.9861581,-93.23849,401,401,mmwave,2214.234,0,3,VZW,MPA,2567.82383642,2572.3607123582
290.322,44.9861673,-93.2384819,401,401,mmwave,2252.214,0,3,VZW,MPA,2646.76124026,2642.9364496164003
291.324,44.9861763,-93.2384709,401,401,mmwave,2237.022,0,3,VZW,MPA,2623.49099392,2626.6076097492
292.324,44.9861878,-93.2384607,401,401,mmwave,2814.318,0,3,VZW,MPA,2532.9466606521305,2538.8230249029807
293.325,44.9861878,-93.2384607,401,401,mmwave,3289.068,0,3,VZW,MPA,2541.3895847,2534.1773898776
294.326,44.9861994,-93.2384489,401,401,mmwave,2031.93,0,3,VZW,MPA,2738.8667944,2739.5781509470003
295.328,44.9862107,-93.2384377,401,401,mmwave,1788.858,0,3,VZW,MPA,2739.22239924,2731.781549166
296.329,44.986222,-93.2384274,401,401,mmwave,3015.612,0,3,VZW,MPA,2499.05940414,2504.5251108236
297.331,44.9862334,-93.2384176,401,401,mmwave,1868.616,0,3,VZW,MPA,2643.1240853,2640.2687801802
298.332,44.9862451,-93.2384089,401,401,mmwave,2001.546,0,3,VZW,MPA,2675.11790138,2676.7129897766004
299.333,44.9862576,-93.2384006,401,401,mmwave,2206.638,0,3,VZW,MPA,2727.354505221044,2721.787826826765
300.334,44.9862698,-93.2383932,401,401,mmwave,2764.944,0,3,VZW,MPA,2662.72394876,2671.5177087788
301.336,44.9862698,-93.2383932,401,401,mmwave,2996.622,0,3,VZW,MPA,2943.9583187,2933.5630663458
302.338,44.9862832,-93.2383827,401,401,lte,5267.826,1,3,VZW,MPA,2449.75866898,2457.3461956894
303.338,44.986295,-93.2383728,401,401,lte,2502.882,0,3,VZW,MPA,3063.13266742,3064.3062538236
304.338,44.9863065,-93.2383644,401,401,mmwave,2696.58,2,3,VZW,MPA,2711.87449668,2707.5823310958003
305.339,44.9863184,-93.2383559,401,401,mmwave,3999.294,0,3,VZW,MPA,2673.39894168,2676.2510382078
306.341,44.9863299,-93.2383484,401,401,mmwave,3300.462,0,3,VZW,MPA,2583.26546994,2581.611644842
307.341,44.9863408,-93.2383391,401,401,mmwave,1101.42,0,3,VZW,MPA,2749.9832111022206,2753.8594271736347
308.341,44.9863408,-93.2383391,401,401,mmwave,1876.212,0,3,VZW,MPA,2542.2593749400003,2538.8836287284003
309.342,44.9863594,-93.2383273,401,401,mmwave,3053.592,0,3,VZW,MPA,2606.00699686,2607.6616544428
310.344,44.9863713,-93.2383183,401,401,mmwave,4079.052,0,3,VZW,MPA,2599.52844922,2595.1743327536
311.345,44.9863713,-93.2383183,401,401,mmwave,1929.384,0,3,VZW,MPA,2710.96057332,2715.6684031494
312.345,44.9863818,-93.2383077,401,401,mmwave,2324.376,0,3,VZW,MPA,2562.86075252,2561.7353291668
313.347,44.9863979,-93.2382934,401,401,mmwave,2187.648,0,3,VZW,MPA,2570.2608218200003,2570.1438128622
314.348,44.9864084,-93.2382838,401,401,mmwave,3577.716,0,3,VZW,MPA,2602.576772974595,2597.581485984797
315.349,44.9864084,-93.2382838,401,401,mmwave,2901.672,0,3,VZW,MPA,2868.83120334,2871.088972551
316.35,44.9864191,-93.2382733,401,401,mmwave,2124.64,0,3,VZW,MPA,2468.05033818,2466.276468247
317.351,44.9864376,-93.2382591,401,401,mmwave,2405.396,0,3,VZW,MPA,2692.50374354,2696.9386794078
318.351,44.9864491,-93.238251,401,401,mmwave,2477.482,0,3,VZW,MPA,2573.31395082,2571.4321317132
319.351,44.9864491,-93.238251,401,401,mmwave,2659.594,0,3,VZW,MPA,2517.74648108,2517.9644449544003
320.353,44.9864633,-93.2382392,401,401,mmwave,2397.808,0,3,VZW,MPA,2774.223394,2772.0221089578
321.354,44.9864763,-93.2382264,401,401,mmwave,2610.272,0,3,VZW,MPA,2611.77173122,2616.6178128398
322.355,44.9864877,-93.2382156,401,401,mmwave,1843.884,0,3,VZW,MPA,2555.830174194839,2552.382220995199
323.356,44.9864995,-93.2382039,401,401,mmwave,1961.498,0,3,VZW,MPA,2595.3384342,2592.516908638
324.358,44.9865105,-93.2381938,401,401,mmwave,2321.928,0,3,VZW,MPA,2777.12841608,2768.3497681964
325.358,44.9865215,-93.2381818,401,401,mmwave,2454.718,0,3,VZW,MPA,2727.69853474,2736.9991876438
326.359,44.9865215,-93.2381818,401,401,mmwave,3615.682,0,3,VZW,MPA,2523.5357659200004,2519.3885460036
327.361,44.9865304,-93.2381564,401,401,mmwave,2029.79,0,3,VZW,MPA,2639.6999153,2641.1573169532003
328.361,44.9865307,-93.2381395,401,401,mmwave,3095.904,0,3,VZW,MPA,2665.39011544,2671.8922303954
329.362,44.9865307,-93.2381395,401,401,mmwave,2094.288,0,3,VZW,MPA,2550.563370174035,2548.9590689813963
330.362,44.9865232,-93.2381188,401,401,mmwave,2978.29,0,3,VZW,MPA,2528.85113478,2529.6611068894
331.362,44.9865093,-93.2380918,401,401,mmwave,2397.808,0,3,VZW,MPA,2714.1503173,2715.6828160334
332.362,44.9865024,-93.238076,401,401,mmwave,2875.852,0,3,VZW,MPA,2565.45349552,2560.6594087534
333.363,44.9865024,-93.238076,401,401,mmwave,2682.358,0,3,VZW,MPA,2453.02633784,2453.9344069178
334.363,44.9864914,-93.2380597,401,401,mmwave,3289.398,0,3,VZW,MPA,2392.64519622,2399.1612112840003
335.364,44.9864792,-93.2380416,401,401,mmwave,2868.264,0,3,VZW,MPA,2600.10059064,2594.3603147542
336.364,44.9864705,-93.2380254,401,401,mmwave,2686.152,0,3,VZW,MPA,2577.65165644,2580.5594146754
337.365,44.9864609,-93.2380118,401,401,mmwave,2405.396,0,3,VZW,MPA,2713.0431814162835,2695.3249114168834
338.366,44.9864539,-93.2379976,401,401,mmwave,2591.302,0,3,VZW,MPA,2599.47085442,2618.4551665732
339.365,44.9864442,-93.2379849,401,401,lte,1582.098,1,3,VZW,MPA,2146.4726809,2134.7904347698
340.365,44.9864442,-93.2379849,401,401,lte,2762.032,0,3,VZW,MPA,2075.37811168,2093.6423927334
341.366,44.9864324,-93.2379649,401,401,nsa,1832.502,2,3,VZW,MPA,2260.50453914,2256.7583596216
342.366,44.9864245,-93.2379518,401,401,nsa,1991.85,0,3,VZW,MPA,1895.18127728,1899.8411915822
343.368,44.9864245,-93.2379518,401,401,nsa,1244.432,0,3,VZW,MPA,1941.37071628,1940.344302607
344.369,44.9864147,-93.2379348,401,401,nsa,1699.712,0,3,VZW,MPA,2017.70623506,2014.2979366378
345.37,44.9864067,-93.2379194,401,401,nsa,1828.708,0,3,VZW,MPA,1997.0771425885175,1991.4381015055008
346.37,44.9863994,-93.2379042,401,401,nsa,2013.903,0,3,VZW,MPA,2417.44592694,2422.312048505
347.371,44.9863938,-93.2378884,401,401,nsa,1530.414,0,3,VZW,MPA,3023.60309134,3022.8039002006003
348.372,44.9863876,-93.2378722,401,401,lte,3201.687,1,3,VZW,MPA,2498.71750244,2492.9487951014003
349.373,44.9863839,-93.2378569,401,401,lte,2394.603,0,3,VZW,MPA,2534.3954565,2545.6498333336
350.374,44.9863839,-93.2378569,401,401,nsa,2919.969,2,3,VZW,MPA,1994.6937969,1992.1724483588
351.376,44.9863784,-93.2378328,401,401,nsa,2086.236,0,3,VZW,MPA,2376.54936952,2379.6564740952
352.37699999999995,44.9863752,-93.2378189,401,401,nsa,1918.728,0,3,VZW,MPA,1943.236197459492,1941.119938064013
353.378,44.9863752,-93.2378189,401,401,nsa,2337.498,0,3,VZW,MPA,2183.52156422,2184.6636000328
354.379,44.9863726,-93.2377994,401,401,nsa,1374.327,0,3,VZW,MPA,1868.62532518,1869.1245131594
355.38,44.9863678,-93.2377687,401,401,nsa,2143.341,0,3,VZW,MPA,1967.79688396,1967.2295551424
356.3810000000001,44.9863638,-93.2377525,401,401,nsa,2055.78,0,3,VZW,MPA,2113.31833442,2112.562789142
357.382,44.9863638,-93.2377525,401,401,nsa,1499.958,0,3,VZW,MPA,2013.72565228,2013.1620543812
358.382,44.9863589,-93.237731,401,401,nsa,2809.566,0,3,VZW,MPA,1954.92067714,1948.3514850014
359.382,44.9863527,-93.2377079,401,401,nsa,1393.362,0,3,VZW,MPA,1960.00281238,1970.2818757512
360.384,44.9863474,-93.2376886,401,401,nsa,1697.922,0,3,VZW,MPA,2615.859898339668,2600.650207869374
361.385,44.9863408,-93.23767,401,401,lte,4747.329,1,3,VZW,MPA,2613.17288434,2623.5160084378
362.387,44.9863361,-93.2376525,401,401,lte,4362.822,0,3,VZW,MPA,2332.50172636,2335.2114121196
363.389,44.9863361,-93.2376525,401,401,lte,1968.219,0,3,VZW,MPA,2760.99487478,2749.0423098652
364.39,44.9863301,-93.2376343,401,401,lte,5154.678,0,3,VZW,MPA,2533.3831683400003,2543.3887254836
365.392,44.986323,-93.2376169,401,401,lte,2485.971,0,3,VZW,MPA,2458.83626954,2455.5712918272
366.394,44.9863167,-93.2375997,401,401,lte,3003.723,0,3,VZW,MPA,2073.0806215,2080.674771557
367.396,44.9863092,-93.2375818,401,401,nsa,1530.414,2,3,VZW,MPA,1928.7261162032407,1927.5026192090415
368.397,44.9863023,-93.237565,401,401,nsa,1998.675,0,3,VZW,MPA,1982.37184722,1978.0142952046
369.397,44.9862938,-93.2375489,401,401,nsa,1724.571,0,3,VZW,MPA,2111.104372,2114.167657381
370.397,44.9862938,-93.2375489,401,401,nsa,2268.972,0,3,VZW,MPA,1810.4171302,1812.2754516274
371.399,44.986283,-93.2375231,401,401,nsa,1812.132,0,3,VZW,MPA,2049.71430396,2040.1480768246
372.4,44.9862757,-93.2375074,401,401,nsa,3353.967,0,3,VZW,MPA,2939.73322606,2948.4082629102
373.401,44.9862757,-93.2375074,401,401,lte,1568.484,1,3,VZW,MPA,2437.1375080400003,2432.506032575
374.402,44.9862686,-93.237495,401,401,lte,2074.815,0,3,VZW,MPA,2246.04201512,2251.4446776752
375.404,44.9862615,-93.2374776,401,401,nsa,2189.025,2,3,VZW,MPA,1945.9192701740349,1946.866776015403
376.406,44.9862561,-93.2374611,401,401,nsa,1550.67,0,3,VZW,MPA,2104.15685824,2099.7478266764
377.406,44.9862504,-93.2374451,401,401,nsa,2651.76,0,3,VZW,MPA,2050.1068714000003,2053.7119260264003
378.407,44.9862452,-93.237428,401,401,nsa,2270.76,0,3,VZW,MPA,1945.96804074,1945.8404149978
379.408,44.9862379,-93.2374113,401,401,nsa,2175.51,0,3,VZW,MPA,1936.00746736,1938.1301439788
380.409,44.9862379,-93.2374113,401,401,nsa,1581.15,0,3,VZW,MPA,1932.5708254,1932.1211684712
381.41,44.9862304,-93.2373956,401,401,nsa,1794.51,0,3,VZW,MPA,2000.07089836,1999.4452799428
382.41,44.9862236,-93.2373777,401,401,nsa,2632.71,0,3,VZW,MPA,1942.177221824365,1943.1556429125824
383.41,44.9862165,-93.2373604,401,401,nsa,1752.6,0,3,VZW,MPA,2130.4187023,2120.0784910864
384.411,44.9862098,-93.2373442,401,401,nsa,1847.85,0,3,VZW,MPA,2033.28036014,2041.1305358916
385.412,44.9862026,-93.2373298,401,401,nsa,1905.0,0,3,VZW,MPA,1996.7972743,1997.041484105
386.413,44.9862026,-93.2373298,401,401,nsa,2484.12,0,3,VZW,MPA,1914.3271911,1918.7057566716
387.415,44.9861925,-93.2373055,401,401,nsa,1931.67,0,3,VZW,MPA,2017.67478918,2012.6442225554
388.416,44.9861866,-93.2372895,401,401,nsa,1874.52,0,3,VZW,MPA,2009.97430428,2007.1419577154
389.4170000000001,44.9861799,-93.2372729,401,401,nsa,2270.76,0,3,VZW,MPA,2120.21282854,2124.0967641178
390.419,44.9861799,-93.2372729,401,401,nsa,1463.04,0,3,VZW,MPA,2134.8486386077216,2121.9075302888577
391.42,44.9861704,-93.2372502,401,401,nsa,2583.18,0,3,VZW,MPA,3046.8987992800003,3047.0948474886
392.4220000000001,44.9861642,-93.2372363,401,401,nsa,2975.61,0,3,VZW,MPA,2826.72466508,2839.5931635286
393.423,44.9861642,-93.2372363,401,401,nsa,1699.26,0,3,VZW,MPA,2206.95166362,2193.5718133618
